timestamp,corridor_id,actual_speed_kmph,free_flow_speed_kmph,actual_travel_time_sec,free_flow_travel_time_sec,congestion_index,rainfall_mm,temperature_c,day_of_week,is_weekend,is_holiday,road_type,wind_speed_mps,weather_code,functional_class,lanes,capacity_total,lag_15,lag_30,lag_60,rolling_1h_avg
2026-08-11T06:30:00Z,koth-004,30.660,35.000,65.753,57.600,1.141553,0.00,27.53,1,false,false,collector,2.80,0,3,2,1800,1.141553,1.085608,1.141664,1.125369
2026-08-11T06:45:00Z,koth-004,26.981,35.000,74.719,57.600,1.297209,0.00,27.76,1,false,false,collector,2.80,0,3,2,1800,1.141553,1.141553,1.132649,1.125341
2026-08-11T07:00:00Z,koth-004,28.179,35.000,71.543,57.600,1.242060,0.00,28.00,1,false,false,collector,3.12,0,3,2,1800,1.297209,1.141553,1.085608,1.166481
2026-08-11T07:15:00Z,koth-004,24.041,35.000,83.857,57.600,1.455846,0.00,28.24,1,false,false,collector,3.12,0,3,2,1800,1.242060,1.297209,1.141553,1.205593
2026-08-11T07:30:00Z,koth-004,23.760,35.000,84.848,57.600,1.473064,0.00,28.47,1,false,false,collector,3.12,0,3,2,1800,1.455846,1.242060,1.141553,1.284167
2026-08-11T07:45:00Z,koth-004,21.082,35.000,95.627,57.600,1.660184,0.00,28.70,1,false,false,collector,3.12,0,3,2,1800,1.473064,1.455846,1.297209,1.367045
2026-08-11T08:00:00Z,koth-004,14.246,35.000,141.513,57.600,2.456830,0.00,28.93,1,false,false,collector,3.44,0,3,2,1800,1.660184,1.473064,1.242060,1.457788
2026-08-11T08:15:00Z,koth-004,13.029,35.000,154.732,57.600,2.686315,0.00,29.16,1,false,false,collector,3.44,0,3,2,1800,2.456830,1.660184,1.455846,1.761481
2026-08-11T08:30:00Z,koth-004,12.444,35.000,162.006,57.600,2.812600,0.00,29.38,1,false,false,collector,3.44,0,3,2,1800,2.686315,2.456830,1.473064,2.069098
2026-08-11T08:45:00Z,koth-004,10.364,35.000,194.519,57.600,3.377074,0.00,29.59,1,false,false,collector,3.44,0,3,2,1800,2.812600,2.686315,1.660184,2.403982
2026-08-11T09:00:00Z,koth-004,10.515,35.000,191.726,57.600,3.328578,0.00,29.80,1,false,false,collector,1.20,0,3,2,1800,3.377074,2.812600,2.456830,2.833205
2026-08-11T09:15:00Z,koth-004,13.034,35.000,154.672,57.600,2.685285,0.00,30.00,1,false,false,collector,1.20,0,3,2,1800,3.328578,3.377074,2.686315,3.051142
2026-08-11T09:30:00Z,koth-004,14.383,35.000,140.165,57.600,2.433428,0.00,30.19,1,false,false,collector,1.20,0,3,2,1800,2.685285,3.328578,2.812600,3.050884
2026-08-11T09:45:00Z,koth-004,15.094,35.000,133.563,57.600,2.318802,0.00,30.37,1,false,false,collector,1.20,0,3,2,1800,2.433428,2.685285,3.377074,2.956091
2026-08-11T10:00:00Z,koth-004,19.302,35.000,104.445,57.600,1.813284,0.00,30.55,1,false,false,collector,1.52,0,3,2,1800,2.318802,2.433428,3.328578,2.691523
2026-08-11T10:15:00Z,koth-004,21.847,35.000,92.278,57.600,1.602051,0.00,30.71,1,false,false,collector,1.52,0,3,2,1800,1.813284,2.318802,2.685285,2.312700
2026-08-11T10:30:00Z,koth-004,24.849,35.000,81.130,57.600,1.408507,0.00,30.86,1,false,false,collector,1.52,0,3,2,1800,1.602051,1.813284,2.433428,2.041891
2026-08-11T10:45:00Z,koth-004,25.236,35.000,79.886,57.600,1.386908,0.00,30.99,1,false,false,collector,1.52,0,3,2,1800,1.408507,1.602051,2.318802,1.785661
2026-08-11T11:00:00Z,koth-004,26.105,35.000,77.227,57.600,1.340739,0.00,31.12,1,false,false,collector,1.84,0,3,2,1800,1.386908,1.408507,1.813284,1.552687
2026-08-11T11:15:00Z,koth-004,26.971,35.000,74.747,57.600,1.297690,0.00,31.23,1,false,false,collector,1.84,0,3,2,1800,1.340739,1.386908,1.602051,1.434551
2026-08-11T11:30:00Z,koth-004,26.658,35.000,75.625,57.600,1.312927,0.00,31.33,1,false,false,collector,1.84,0,3,2,1800,1.297690,1.340739,1.408507,1.358461
2026-08-11T11:45:00Z,koth-004,27.283,35.000,73.892,57.600,1.282850,0.00,31.41,1,false,false,collector,1.84,0,3,2,1800,1.312927,1.297690,1.386908,1.334566
2026-08-11T12:00:00Z,koth-004,26.346,35.000,76.520,57.600,1.328475,0.00,31.48,1,false,false,collector,2.16,0,3,2,1800,1.282850,1.312927,1.340739,1.308552
2026-08-11T12:15:00Z,koth-004,31.236,35.000,64.541,57.600,1.120502,0.00,31.53,1,false,false,collector,2.16,0,3,2,1800,1.328475,1.282850,1.297690,1.305485
2026-08-11T12:30:00Z,koth-004,32.644,35.000,61.757,57.600,1.072173,0.00,31.57,1,false,false,collector,2.16,0,3,2,1800,1.120502,1.328475,1.312927,1.261188
2026-08-11T12:45:00Z,koth-004,33.089,35.000,60.927,57.600,1.057753,0.00,31.59,1,false,false,collector,2.16,0,3,2,1800,1.072173,1.120502,1.282850,1.201000
2026-08-11T13:00:00Z,koth-004,31.239,35.000,64.535,57.600,1.120394,0.00,31.60,1,false,false,collector,2.48,0,3,2,1800,1.057753,1.072173,1.328475,1.144726
2026-08-11T13:15:00Z,koth-004,31.198,35.000,64.620,57.600,1.121867,0.00,31.59,1,false,false,collector,2.48,0,3,2,1800,1.120394,1.057753,1.120502,1.092706
2026-08-11T13:30:00Z,koth-004,30.344,35.000,66.438,57.600,1.153441,0.00,31.57,1,false,false,collector,2.48,0,3,2,1800,1.121867,1.120394,1.072173,1.093047
2026-08-11T13:45:00Z,koth-004,31.538,35.000,63.923,57.600,1.109772,0.00,31.53,1,false,false,collector,2.48,0,3,2,1800,1.153441,1.121867,1.057753,1.113364
2026-08-11T14:00:00Z,koth-004,31.593,35.000,63.812,57.600,1.107840,0.00,31.48,1,false,false,collector,2.80,0,3,2,1800,1.109772,1.153441,1.120394,1.126369
2026-08-11T14:15:00Z,koth-004,31.368,35.000,64.269,57.600,1.115787,0.00,31.41,1,false,false,collector,2.80,0,3,2,1800,1.107840,1.109772,1.121867,1.123230
2026-08-11T14:30:00Z,koth-004,31.588,35.000,63.822,57.600,1.108016,0.00,31.33,1,false,false,collector,2.80,0,3,2,1800,1.115787,1.107840,1.153441,1.121710
2026-08-11T14:45:00Z,koth-004,28.873,35.000,69.823,57.600,1.212205,0.00,31.23,1,false,false,collector,2.80,0,3,2,1800,1.108016,1.115787,1.109772,1.110354
2026-08-11T15:00:00Z,koth-004,30.876,35.000,65.293,57.600,1.133567,0.00,31.12,1,false,false,collector,3.12,0,3,2,1800,1.212205,1.108016,1.107840,1.135962
2026-08-11T15:15:00Z,koth-004,28.461,35.000,70.834,57.600,1.229753,0.00,30.99,1,false,false,collector,3.12,0,3,2,1800,1.133567,1.212205,1.115787,1.142394
2026-08-11T15:30:00Z,koth-004,29.758,35.000,67.746,57.600,1.176154,0.00,30.86,1,false,false,collector,3.12,0,3,2,1800,1.229753,1.133567,1.108016,1.170885
2026-08-11T15:45:00Z,koth-004,25.584,35.000,78.799,57.600,1.368043,0.00,30.71,1,false,false,collector,3.12,0,3,2,1800,1.176154,1.229753,1.212205,1.187920
2026-08-11T16:00:00Z,koth-004,25.107,35.000,80.296,57.600,1.394034,0.00,30.55,1,false,false,collector,3.44,0,3,2,1800,1.368043,1.176154,1.133567,1.226879
2026-08-11T16:15:00Z,koth-004,22.853,35.000,88.216,57.600,1.531528,0.00,30.37,1,false,false,collector,3.44,0,3,2,1800,1.394034,1.368043,1.229753,1.291996
2026-08-11T16:30:00Z,koth-004,22.151,35.000,91.012,57.600,1.580064,0.00,30.19,1,false,false,collector,3.44,0,3,2,1800,1.531528,1.394034,1.176154,1.367439
2026-08-11T16:45:00Z,koth-004,19.638,35.000,102.658,57.600,1.782259,0.00,30.00,1,false,false,collector,3.44,0,3,2,1800,1.580064,1.531528,1.368043,1.468417
2026-08-11T17:00:00Z,koth-004,16.399,35.000,122.934,57.600,2.134276,0.00,29.80,1,false,false,collector,1.20,0,3,2,1800,1.782259,1.580064,1.394034,1.571971
2026-08-11T17:15:00Z,koth-004,14.793,35.000,136.281,57.600,2.365984,0.00,29.59,1,false,false,collector,1.20,0,3,2,1800,2.134276,1.782259,1.531528,1.757032
2026-08-11T17:30:00Z,koth-004,13.318,35.000,151.374,57.600,2.628022,0.00,29.38,1,false,false,collector,1.20,0,3,2,1800,2.365984,2.134276,1.580064,1.965646
2026-08-11T17:45:00Z,koth-004,13.056,35.000,154.412,57.600,2.680760,0.00,29.16,1,false,false,collector,1.20,0,3,2,1800,2.628022,2.365984,1.782259,2.227635
2026-08-11T18:00:00Z,koth-004,13.463,35.000,149.744,57.600,2.599718,0.00,28.93,1,false,false,collector,1.52,0,3,2,1800,2.680760,2.628022,2.134276,2.452261
2026-08-11T18:15:00Z,koth-004,14.734,35.000,136.826,57.600,2.375458,0.00,28.70,1,false,false,collector,1.52,0,3,2,1800,2.599718,2.680760,2.365984,2.568621
2026-08-11T18:30:00Z,koth-004,16.844,35.000,119.687,57.600,2.077891,0.00,28.47,1,false,false,collector,1.52,0,3,2,1800,2.375458,2.599718,2.628022,2.570989
2026-08-11T18:45:00Z,koth-004,19.080,35.000,105.660,57.600,1.834382,0.00,28.24,1,false,false,collector,1.52,0,3,2,1800,2.077891,2.375458,2.680760,2.433457
2026-08-11T19:00:00Z,koth-004,20.455,35.000,98.558,57.600,1.711073,0.00,28.00,1,false,false,collector,1.84,0,3,2,1800,1.834382,2.077891,2.599718,2.221862
2026-08-11T19:15:00Z,koth-004,24.320,35.000,82.895,57.600,1.439145,0.00,27.76,1,false,false,collector,1.84,0,3,2,1800,1.711073,1.834382,2.375458,1.999701
2026-08-11T19:30:00Z,koth-004,24.551,35.000,82.115,57.600,1.425604,0.00,27.53,1,false,false,collector,1.84,0,3,2,1800,1.439145,1.711073,2.077891,1.765623
2026-08-11T19:45:00Z,koth-004,28.183,35.000,71.532,57.600,1.241883,0.00,27.30,1,false,false,collector,1.84,0,3,2,1800,1.425604,1.439145,1.834382,1.602551
2026-08-11T20:00:00Z,koth-004,29.399,35.000,68.574,57.600,1.190517,0.00,27.07,1,false,false,collector,2.16,0,3,2,1800,1.241883,1.425604,1.711073,1.454426
2026-08-11T20:15:00Z,koth-004,31.738,35.000,63.520,57.600,1.102779,0.00,26.84,1,false,false,collector,2.16,0,3,2,1800,1.190517,1.241883,1.439145,1.324287
2026-08-11T20:30:00Z,koth-004,29.344,35.000,68.702,57.600,1.192748,0.00,26.62,1,false,false,collector,2.16,0,3,2,1800,1.102779,1.190517,1.425604,1.240196
2026-08-11T20:45:00Z,koth-004,31.556,35.000,63.886,57.600,1.109139,0.00,26.41,1,false,false,collector,2.16,0,3,2,1800,1.192748,1.102779,1.241883,1.181982
2026-08-11T21:00:00Z,koth-004,30.851,35.000,65.346,57.600,1.134485,0.00,26.20,1,false,false,collector,2.48,0,3,2,1800,1.109139,1.192748,1.190517,1.148796
2026-08-11T21:15:00Z,koth-004,31.992,35.000,63.016,57.600,1.094024,0.00,26.00,1,false,false,collector,2.48,0,3,2,1800,1.134485,1.109139,1.102779,1.134788
2026-08-11T21:30:00Z,koth-004,31.471,35.000,64.059,57.600,1.112135,0.00,25.81,1,false,false,collector,2.48,0,3,2,1800,1.094024,1.134485,1.192748,1.132599
2026-08-11T21:45:00Z,koth-004,32.810,35.000,61.445,57.600,1.066748,0.00,25.63,1,false,false,collector,2.48,0,3,2,1800,1.112135,1.094024,1.109139,1.112446
2026-08-11T22:00:00Z,koth-004,32.119,35.000,62.767,57.600,1.089698,0.00,25.45,1,false,false,collector,2.80,0,3,2,1800,1.066748,1.112135,1.134485,1.101848
2026-08-11T22:15:00Z,koth-004,32.048,35.000,62.906,57.600,1.092112,0.00,25.29,1,false,false,collector,2.80,0,3,2,1800,1.089698,1.066748,1.094024,1.090651
2026-08-11T22:30:00Z,koth-004,32.394,35.000,62.234,57.600,1.080447,0.00,25.14,1,false,false,collector,2.80,0,3,2,1800,1.092112,1.089698,1.112135,1.090173
2026-08-11T22:45:00Z,koth-004,31.752,35.000,63.492,57.600,1.102293,0.00,25.01,1,false,false,collector,2.80,0,3,2,1800,1.080447,1.092112,1.066748,1.082251
2026-08-11T23:00:00Z,koth-004,31.045,35.000,64.938,57.600,1.127396,0.00,24.88,1,false,false,collector,3.12,0,3,2,1800,1.102293,1.080447,1.089698,1.091137
2026-08-11T23:15:00Z,koth-004,31.074,35.000,64.877,57.600,1.126344,0.00,24.77,1,false,false,collector,3.12,0,3,2,1800,1.127396,1.102293,1.092112,1.100562
2026-08-11T23:30:00Z,koth-004,32.850,35.000,61.370,57.600,1.065449,0.00,24.67,1,false,false,collector,3.12,0,3,2,1800,1.126344,1.127396,1.080447,1.109120
2026-08-11T23:45:00Z,koth-004,31.335,35.000,64.337,57.600,1.116962,0.00,24.59,1,false,false,collector,3.12,0,3,2,1800,1.065449,1.126344,1.102293,1.105370
2026-08-12T00:00:00Z,koth-004,33.562,35.000,60.068,57.600,1.042846,0.00,24.52,2,false,false,collector,1.84,0,3,2,1800,1.116962,1.065449,1.127396,1.109038
2026-08-12T00:15:00Z,koth-004,31.722,35.000,63.552,57.600,1.103335,0.00,24.47,2,false,false,collector,1.84,0,3,2,1800,1.042846,1.116962,1.126344,1.087900
2026-08-12T00:30:00Z,koth-004,33.278,35.000,60.581,57.600,1.051746,0.00,24.43,2,false,false,collector,1.84,0,3,2,1800,1.103335,1.042846,1.065449,1.082148
2026-08-12T00:45:00Z,koth-004,30.746,35.000,65.570,57.600,1.138359,0.00,24.41,2,false,false,collector,1.84,0,3,2,1800,1.051746,1.103335,1.116962,1.078722
2026-08-12T01:00:00Z,koth-004,31.270,35.000,64.471,57.600,1.119284,0.00,24.40,2,false,false,collector,2.16,0,3,2,1800,1.138359,1.051746,1.042846,1.084072
2026-08-12T01:15:00Z,koth-004,31.292,35.000,64.425,57.600,1.118497,0.00,24.41,2,false,false,collector,2.16,0,3,2,1800,1.119284,1.138359,1.103335,1.103181
2026-08-12T01:30:00Z,koth-004,33.473,35.000,60.228,57.600,1.045619,0.00,24.43,2,false,false,collector,2.16,0,3,2,1800,1.118497,1.119284,1.051746,1.106971
2026-08-12T01:45:00Z,koth-004,32.239,35.000,62.533,57.600,1.085642,0.00,24.47,2,false,false,collector,2.16,0,3,2,1800,1.045619,1.118497,1.138359,1.105440
2026-08-12T02:00:00Z,koth-004,32.733,35.000,61.589,57.600,1.069257,0.00,24.52,2,false,false,collector,2.48,0,3,2,1800,1.085642,1.045619,1.119284,1.092260
2026-08-12T02:15:00Z,koth-004,30.067,35.000,67.050,57.600,1.164067,0.00,24.59,2,false,false,collector,2.48,0,3,2,1800,1.069257,1.085642,1.118497,1.079754
2026-08-12T02:30:00Z,koth-004,31.802,35.000,63.392,57.600,1.100560,0.00,24.67,2,false,false,collector,2.48,0,3,2,1800,1.164067,1.069257,1.045619,1.091146
2026-08-12T02:45:00Z,koth-004,32.711,35.000,61.631,57.600,1.069976,0.00,24.77,2,false,false,collector,2.48,0,3,2,1800,1.100560,1.164067,1.085642,1.104881
2026-08-12T03:00:00Z,koth-004,32.893,35.000,61.290,57.600,1.064056,0.00,24.88,2,false,false,collector,2.80,0,3,2,1800,1.069976,1.100560,1.069257,1.100965
2026-08-12T03:15:00Z,koth-004,30.791,35.000,65.474,57.600,1.136696,0.00,25.01,2,false,false,collector,2.80,0,3,2,1800,1.064056,1.069976,1.164067,1.099665
2026-08-12T03:30:00Z,koth-004,32.499,35.000,62.033,57.600,1.076956,0.00,25.14,2,false,false,collector,2.80,0,3,2,1800,1.136696,1.064056,1.100560,1.092822
2026-08-12T03:45:00Z,koth-004,33.289,35.000,60.561,57.600,1.051398,0.00,25.29,2,false,false,collector,2.80,0,3,2,1800,1.076956,1.136696,1.069976,1.086921
2026-08-12T04:00:00Z,koth-004,33.071,35.000,60.960,57.600,1.058329,0.00,25.45,2,false,false,collector,3.12,0,3,2,1800,1.051398,1.076956,1.064056,1.082277
2026-08-12T04:15:00Z,koth-004,31.276,35.000,64.458,57.600,1.119069,0.00,25.63,2,false,false,collector,3.12,0,3,2,1800,1.058329,1.051398,1.136696,1.080845
2026-08-12T04:30:00Z,koth-004,32.001,35.000,62.998,57.600,1.093716,0.00,25.81,2,false,false,collector,3.12,0,3,2,1800,1.119069,1.058329,1.076956,1.076438
2026-08-12T04:45:00Z,koth-004,32.255,35.000,62.502,57.600,1.085103,0.00,26.00,2,false,false,collector,3.12,0,3,2,1800,1.093716,1.119069,1.051398,1.080628
2026-08-12T05:00:00Z,koth-004,31.315,35.000,64.378,57.600,1.117675,0.00,26.20,2,false,false,collector,3.44,0,3,2,1800,1.085103,1.093716,1.058329,1.089054
2026-08-12T05:15:00Z,koth-004,32.696,35.000,61.659,57.600,1.070467,0.00,26.41,2,false,false,collector,3.44,0,3,2,1800,1.117675,1.085103,1.119069,1.103891
2026-08-12T05:30:00Z,koth-004,31.844,35.000,63.309,57.600,1.099108,0.00,26.62,2,false,false,collector,3.44,0,3,2,1800,1.070467,1.117675,1.093716,1.091740
2026-08-12T05:45:00Z,koth-004,31.120,35.000,64.781,57.600,1.124679,0.00,26.84,2,false,false,collector,3.44,0,3,2,1800,1.099108,1.070467,1.085103,1.093088
2026-08-12T06:00:00Z,koth-004,31.107,35.000,64.809,57.600,1.125149,0.00,27.07,2,false,false,collector,1.20,0,3,2,1800,1.124679,1.099108,1.117675,1.102982
2026-08-12T06:15:00Z,koth-004,29.958,35.000,67.294,57.600,1.168302,0.00,27.30,2,false,false,collector,1.20,0,3,2,1800,1.125149,1.124679,1.070467,1.104851
2026-08-12T06:30:00Z,koth-004,29.964,35.000,67.281,57.600,1.168068,0.00,27.53,2,false,false,collector,1.20,0,3,2,1800,1.168302,1.125149,1.099108,1.129309
2026-08-12T06:45:00Z,koth-004,28.180,35.000,71.540,57.600,1.242016,0.00,27.76,2,false,false,collector,1.20,0,3,2,1800,1.168068,1.168302,1.124679,1.146549
2026-08-12T07:00:00Z,koth-004,26.142,35.000,77.117,57.600,1.338842,0.00,28.00,2,false,false,collector,1.52,0,3,2,1800,1.242016,1.168068,1.125149,1.175884
2026-08-12T07:15:00Z,koth-004,24.256,35.000,83.113,57.600,1.442942,0.00,28.24,2,false,false,collector,1.52,0,3,2,1800,1.338842,1.242016,1.168302,1.229307
2026-08-12T07:30:00Z,koth-004,22.620,35.000,89.125,57.600,1.547303,0.00,28.47,2,false,false,collector,1.52,0,3,2,1800,1.442942,1.338842,1.168068,1.297967
2026-08-12T07:45:00Z,koth-004,22.395,35.000,90.020,57.600,1.562849,0.00,28.70,2,false,false,collector,1.52,0,3,2,1800,1.547303,1.442942,1.242016,1.392776
2026-08-12T08:00:00Z,koth-004,14.130,35.000,142.675,57.600,2.476999,0.00,28.93,2,false,false,collector,1.84,0,3,2,1800,1.562849,1.547303,1.338842,1.472984
2026-08-12T08:15:00Z,koth-004,13.585,35.000,148.399,57.600,2.576371,0.00,29.16,2,false,false,collector,1.84,0,3,2,1800,2.476999,1.562849,1.442942,1.757523
2026-08-12T08:30:00Z,koth-004,13.142,35.000,153.401,57.600,2.663217,0.00,29.38,2,false,false,collector,1.84,0,3,2,1800,2.576371,2.476999,1.547303,2.040881
2026-08-12T08:45:00Z,koth-004,10.164,35.000,198.347,57.600,3.443526,0.00,29.59,2,false,false,collector,1.84,0,3,2,1800,2.663217,2.576371,1.562849,2.319859
2026-08-12T09:00:00Z,koth-004,10.563,35.000,190.855,57.600,3.313453,0.00,29.80,2,false,false,collector,2.16,0,3,2,1800,3.443526,2.663217,2.476999,2.790028
2026-08-12T09:15:00Z,koth-004,12.322,35.000,163.610,57.600,2.840448,0.00,30.00,2,false,false,collector,2.16,0,3,2,1800,3.313453,3.443526,2.576371,2.999142
2026-08-12T09:30:00Z,koth-004,14.364,35.000,140.351,57.600,2.436647,0.00,30.19,2,false,false,collector,2.16,0,3,2,1800,2.840448,3.313453,2.663217,3.065161
2026-08-12T09:45:00Z,koth-004,15.860,35.000,127.112,57.600,2.206810,0.00,30.37,2,false,false,collector,2.16,0,3,2,1800,2.436647,2.840448,3.443526,3.008518
2026-08-12T10:00:00Z,koth-004,18.225,35.000,110.617,57.600,1.920439,0.00,30.55,2,false,false,collector,2.48,0,3,2,1800,2.206810,2.436647,3.313453,2.699339
2026-08-12T10:15:00Z,koth-004,19.356,35.000,104.154,57.600,1.808225,0.00,30.71,2,false,false,collector,2.48,0,3,2,1800,1.920439,2.206810,2.840448,2.351086
2026-08-12T10:30:00Z,koth-004,23.938,35.000,84.218,57.600,1.462110,0.00,30.86,2,false,false,collector,2.48,0,3,2,1800,1.808225,1.920439,2.436647,2.093030
2026-08-12T10:45:00Z,koth-004,23.854,35.000,84.514,57.600,1.467259,0.00,30.99,2,false,false,collector,2.48,0,3,2,1800,1.462110,1.808225,2.206810,1.849396
2026-08-12T11:00:00Z,koth-004,27.670,35.000,72.859,57.600,1.264908,0.00,31.12,2,false,false,collector,2.80,0,3,2,1800,1.467259,1.462110,1.920439,1.664508
2026-08-12T11:15:00Z,koth-004,26.812,35.000,75.190,57.600,1.305386,0.00,31.23,2,false,false,collector,2.80,0,3,2,1800,1.264908,1.467259,1.808225,1.500626
2026-08-12T11:30:00Z,koth-004,26.676,35.000,75.574,57.600,1.312041,0.00,31.33,2,false,false,collector,2.80,0,3,2,1800,1.305386,1.264908,1.462110,1.374916
2026-08-12T11:45:00Z,koth-004,25.918,35.000,77.784,57.600,1.350413,0.00,31.41,2,false,false,collector,2.80,0,3,2,1800,1.312041,1.305386,1.467259,1.337398
2026-08-12T12:00:00Z,koth-004,28.990,35.000,69.541,57.600,1.207313,0.00,31.48,2,false,false,collector,3.12,0,3,2,1800,1.350413,1.312041,1.264908,1.308187
2026-08-12T12:15:00Z,koth-004,31.123,35.000,64.775,57.600,1.124570,0.00,31.53,2,false,false,collector,3.12,0,3,2,1800,1.207313,1.350413,1.305386,1.293788
2026-08-12T12:30:00Z,koth-004,30.799,35.000,65.457,57.600,1.136401,0.00,31.57,2,false,false,collector,3.12,0,3,2,1800,1.124570,1.207313,1.312041,1.248584
2026-08-12T12:45:00Z,koth-004,31.465,35.000,64.071,57.600,1.112347,0.00,31.59,2,false,false,collector,3.12,0,3,2,1800,1.136401,1.124570,1.350413,1.204674
2026-08-12T13:00:00Z,koth-004,32.330,35.000,62.357,57.600,1.082586,0.00,31.60,2,false,false,collector,3.44,0,3,2,1800,1.112347,1.136401,1.207313,1.145158
2026-08-12T13:15:00Z,koth-004,33.122,35.000,60.866,57.600,1.056699,0.00,31.59,2,false,false,collector,3.44,0,3,2,1800,1.082586,1.112347,1.124570,1.113976
2026-08-12T13:30:00Z,koth-004,32.824,35.000,61.418,57.600,1.066293,0.00,31.57,2,false,false,collector,3.44,0,3,2,1800,1.056699,1.082586,1.136401,1.097008
2026-08-12T13:45:00Z,koth-004,31.148,35.000,64.723,57.600,1.123668,0.00,31.53,2,false,false,collector,3.44,0,3,2,1800,1.066293,1.056699,1.112347,1.079481
2026-08-12T14:00:00Z,koth-004,32.178,35.000,62.652,57.600,1.087700,0.00,31.48,2,false,false,collector,1.20,0,3,2,1800,1.123668,1.066293,1.082586,1.082311
2026-08-12T14:15:00Z,koth-004,32.058,35.000,62.886,57.600,1.091771,0.00,31.41,2,false,false,collector,1.20,0,3,2,1800,1.087700,1.123668,1.056699,1.083590
2026-08-12T14:30:00Z,koth-004,30.661,35.000,65.751,57.600,1.141515,0.00,31.33,2,false,false,collector,1.20,0,3,2,1800,1.091771,1.087700,1.066293,1.092358
2026-08-12T14:45:00Z,koth-004,30.855,35.000,65.338,57.600,1.134338,0.00,31.23,2,false,false,collector,1.20,0,3,2,1800,1.141515,1.091771,1.123668,1.111163
2026-08-12T15:00:00Z,koth-004,30.115,35.000,66.943,57.600,1.162212,0.00,31.12,2,false,false,collector,1.52,0,3,2,1800,1.134338,1.141515,1.087700,1.113831
2026-08-12T15:15:00Z,koth-004,29.098,35.000,69.283,57.600,1.202832,0.00,30.99,2,false,false,collector,1.52,0,3,2,1800,1.162212,1.134338,1.091771,1.132459
2026-08-12T15:30:00Z,koth-004,28.250,35.000,71.363,57.600,1.238938,0.00,30.86,2,false,false,collector,1.52,0,3,2,1800,1.202832,1.162212,1.141515,1.160224
2026-08-12T15:45:00Z,koth-004,26.563,35.000,75.895,57.600,1.317622,0.00,30.71,2,false,false,collector,1.52,0,3,2,1800,1.238938,1.202832,1.134338,1.184580
2026-08-12T16:00:00Z,koth-004,24.464,35.000,82.407,57.600,1.430674,0.00,30.55,2,false,false,collector,1.84,0,3,2,1800,1.317622,1.238938,1.162212,1.230401
2026-08-12T16:15:00Z,koth-004,22.402,35.000,89.992,57.600,1.562361,0.00,30.37,2,false,false,collector,1.84,0,3,2,1800,1.430674,1.317622,1.202832,1.297516
2026-08-12T16:30:00Z,koth-004,20.621,35.000,97.764,57.600,1.697299,0.00,30.19,2,false,false,collector,1.84,0,3,2,1800,1.562361,1.430674,1.238938,1.387399
2026-08-12T16:45:00Z,koth-004,20.265,35.000,99.482,57.600,1.727116,0.00,30.00,2,false,false,collector,1.84,0,3,2,1800,1.697299,1.562361,1.317622,1.501989
2026-08-12T17:00:00Z,koth-004,17.142,35.000,117.606,57.600,2.041769,0.00,29.80,2,false,false,collector,2.16,0,3,2,1800,1.727116,1.697299,1.430674,1.604362
2026-08-12T17:15:00Z,koth-004,13.984,35.000,144.165,57.600,2.502860,0.00,29.59,2,false,false,collector,2.16,0,3,2,1800,2.041769,1.727116,1.562361,1.757136
2026-08-12T17:30:00Z,koth-004,12.478,35.000,161.564,57.600,2.804937,0.00,29.38,2,false,false,collector,2.16,0,3,2,1800,2.502860,2.041769,1.697299,1.992261
2026-08-12T17:45:00Z,koth-004,14.244,35.000,141.533,57.600,2.457175,0.00,29.16,2,false,false,collector,2.16,0,3,2,1800,2.804937,2.502860,1.727116,2.269170
2026-08-12T18:00:00Z,koth-004,13.886,35.000,145.182,57.600,2.520524,0.00,28.93,2,false,false,collector,2.48,0,3,2,1800,2.457175,2.804937,2.041769,2.451685
2026-08-12T18:15:00Z,koth-004,14.270,35.000,141.275,57.600,2.452698,0.00,28.70,2,false,false,collector,2.48,0,3,2,1800,2.520524,2.457175,2.502860,2.571374
2026-08-12T18:30:00Z,koth-004,15.711,35.000,128.318,57.600,2.227739,0.00,28.47,2,false,false,collector,2.48,0,3,2,1800,2.452698,2.520524,2.804937,2.558833
2026-08-12T18:45:00Z,koth-004,17.536,35.000,114.964,57.600,1.995894,0.00,28.24,2,false,false,collector,2.48,0,3,2,1800,2.227739,2.452698,2.457175,2.414534
2026-08-12T19:00:00Z,koth-004,22.620,35.000,89.125,57.600,1.547303,0.00,28.00,2,false,false,collector,2.80,0,3,2,1800,1.995894,2.227739,2.520524,2.299214
2026-08-12T19:15:00Z,koth-004,21.427,35.000,94.087,57.600,1.633453,0.00,27.76,2,false,false,collector,2.80,0,3,2,1800,1.547303,1.995894,2.452698,2.055908
2026-08-12T19:30:00Z,koth-004,26.861,35.000,75.053,57.600,1.303004,0.00,27.53,2,false,false,collector,2.80,0,3,2,1800,1.633453,1.547303,2.227739,1.851097
2026-08-12T19:45:00Z,koth-004,26.502,35.000,76.070,57.600,1.320655,0.00,27.30,2,false,false,collector,2.80,0,3,2,1800,1.303004,1.633453,1.995894,1.619914
2026-08-12T20:00:00Z,koth-004,27.126,35.000,74.320,57.600,1.290275,0.00,27.07,2,false,false,collector,3.12,0,3,2,1800,1.320655,1.303004,1.547303,1.451104
2026-08-12T20:15:00Z,koth-004,31.118,35.000,64.786,57.600,1.124751,0.00,26.84,2,false,false,collector,3.12,0,3,2,1800,1.290275,1.320655,1.633453,1.386847
